,Date,Open,High,Low,Close
4525,2006-04-05,1.2257,1.2306,1.2241,1.2295
4524,2006-04-06,1.229,1.2333,1.2196,1.2218
4523,2006-04-07,1.2217,1.2224,1.209,1.2101
4522,2006-04-10,1.2106,1.2129,1.2075,1.211
4521,2006-04-11,1.2115,1.2154,1.2088,1.2138
4520,2006-04-12,1.2146,1.2167,1.2065,1.2102
4519,2006-04-13,1.2102,1.2132,1.2068,1.2107
4518,2006-04-14,1.2106,1.2118,1.209,1.211
4517,2006-04-17,1.2122,1.2287,1.2118,1.2254
4516,2006-04-18,1.2255,1.2366,1.2219,1.2361
4515,2006-04-19,1.2364,1.2394,1.2282,1.2375
4514,2006-04-20,1.2376,1.2378,1.2283,1.2315
4513,2006-04-21,1.2312,1.2358,1.2266,1.2344
4512,2006-04-24,1.2352,1.2414,1.2329,1.2381
4511,2006-04-25,1.2382,1.2439,1.2362,1.2427
4510,2006-04-26,1.2428,1.247,1.2383,1.2444
4509,2006-04-27,1.2445,1.2548,1.2403,1.253
4508,2006-04-28,1.2528,1.2635,1.2519,1.2613
4507,2006-05-01,1.2628,1.269,1.2553,1.2569
4506,2006-05-02,1.2565,1.2667,1.2558,1.2612
4505,2006-05-03,1.2611,1.2669,1.2588,1.2629
4504,2006-05-04,1.2636,1.2723,1.257,1.2689
4503,2006-05-05,1.2695,1.2763,1.267,1.2728
4502,2006-05-08,1.2743,1.2786,1.269,1.2696
4501,2006-05-09,1.2702,1.2781,1.266,1.2757
4500,2006-05-10,1.2761,1.283,1.2749,1.2783
4499,2006-05-11,1.2781,1.287,1.2684,1.2833
4498,2006-05-12,1.2834,1.2954,1.2829,1.2926
4497,2006-05-15,1.2946,1.2971,1.2776,1.2794
4496,2006-05-16,1.2796,1.2867,1.2769,1.2858
4495,2006-05-17,1.2857,1.292,1.2701,1.2725
4494,2006-05-18,1.2725,1.2873,1.2721,1.2857
4493,2006-05-19,1.2856,1.2863,1.2692,1.277
4492,2006-05-22,1.2761,1.2885,1.2693,1.286
4491,2006-05-23,1.2857,1.2878,1.2804,1.2809
4490,2006-05-24,1.2783,1.2889,1.2729,1.2758
4489,2006-05-25,1.2755,1.2825,1.2746,1.2822
4488,2006-05-26,1.2825,1.2832,1.2699,1.2725
4487,2006-05-29,1.273,1.2768,1.2717,1.2747
4486,2006-05-30,1.2749,1.2908,1.2739,1.2873
4485,2006-05-31,1.2873,1.2903,1.2802,1.2812
4484,2006-06-01,1.2817,1.2824,1.2721,1.2809
4483,2006-06-02,1.2814,1.2937,1.2792,1.2921
4482,2006-06-05,1.2924,1.298,1.2897,1.2903
4481,2006-06-06,1.2901,1.2933,1.2806,1.2817
4480,2006-06-07,1.2823,1.2837,1.2756,1.2797
4479,2006-06-08,1.2802,1.2808,1.2625,1.265
4478,2006-06-09,1.2652,1.2683,1.2595,1.264
4477,2006-06-12,1.2614,1.2651,1.2565,1.2579
4476,2006-06-13,1.258,1.2614,1.2528,1.2544
4475,2006-06-14,1.2543,1.2646,1.2534,1.2604
4474,2006-06-15,1.2604,1.2656,1.2581,1.2629
4473,2006-06-16,1.263,1.2673,1.2616,1.2636
4472,2006-06-19,1.2647,1.2653,1.2548,1.2574
4471,2006-06-20,1.2573,1.2616,1.2535,1.2578
4470,2006-06-21,1.2584,1.2678,1.2578,1.2664
4469,2006-06-22,1.2661,1.2679,1.255,1.2568
4468,2006-06-23,1.2569,1.2592,1.2475,1.2509
4467,2006-06-26,1.2506,1.2603,1.2499,1.2584
4466,2006-06-27,1.2587,1.2618,1.256,1.2579
4465,2006-06-28,1.2572,1.2584,1.2512,1.2545
4464,2006-06-29,1.2547,1.2669,1.2515,1.2667
4463,2006-06-30,1.2665,1.279,1.2654,1.2789
4462,2006-07-03,1.2786,1.282,1.2758,1.2791
4461,2006-07-04,1.2792,1.2823,1.2783,1.2786
4460,2006-07-05,1.2789,1.2839,1.2702,1.2718
4459,2006-07-06,1.272,1.2781,1.2717,1.2775
4458,2006-07-07,1.2778,1.2859,1.2762,1.2812
4457,2006-07-10,1.2811,1.2818,1.2716,1.2735
4456,2006-07-11,1.2738,1.2777,1.2704,1.2766
4455,2006-07-12,1.2764,1.2779,1.267,1.27
4454,2006-07-13,1.2702,1.273,1.2664,1.2692
4453,2006-07-14,1.2691,1.2697,1.2622,1.2644
4452,2006-07-17,1.2633,1.2646,1.2508,1.252
4451,2006-07-18,1.2519,1.2559,1.2479,1.2502
4450,2006-07-19,1.2505,1.2609,1.2458,1.2592
4449,2006-07-20,1.2594,1.2653,1.2586,1.2627
4448,2006-07-21,1.2627,1.2696,1.2623,1.2695
4447,2006-07-24,1.2702,1.2707,1.2608,1.2634
4446,2006-07-25,1.2633,1.2674,1.2562,1.2579
4445,2006-07-26,1.258,1.2724,1.2558,1.2716
4444,2006-07-27,1.2713,1.2772,1.2679,1.2692
4443,2006-07-28,1.2695,1.2769,1.2655,1.2747
4442,2006-07-31,1.2762,1.2781,1.2739,1.2766
4441,2006-08-01,1.2763,1.2829,1.2718,1.2822
4440,2006-08-02,1.2816,1.2835,1.2774,1.2788
4439,2006-08-03,1.279,1.2834,1.2739,1.2801
4438,2006-08-04,1.2803,1.2909,1.2766,1.2878
4437,2006-08-07,1.2884,1.2892,1.2815,1.2815
4436,2006-08-08,1.2817,1.2891,1.2806,1.2821
4435,2006-08-09,1.2822,1.2902,1.2764,1.2863
4434,2006-08-10,1.2863,1.2909,1.2747,1.2793
4433,2006-08-11,1.2792,1.2799,1.2717,1.2721
4432,2006-08-14,1.2711,1.2763,1.2708,1.2722
4431,2006-08-15,1.2719,1.2802,1.2695,1.2784
4430,2006-08-16,1.2783,1.2864,1.2767,1.2839
4429,2006-08-17,1.2839,1.2886,1.2812,1.2826
4428,2006-08-18,1.2827,1.2845,1.2779,1.2823
4427,2006-08-21,1.2873,1.2938,1.2829,1.2886
4426,2006-08-22,1.2888,1.2888,1.2784,1.2805
4425,2006-08-23,1.2804,1.285,1.2777,1.2786
4424,2006-08-24,1.2787,1.284,1.2751,1.2763
4423,2006-08-25,1.2765,1.2782,1.2725,1.2751
4422,2006-08-28,1.2759,1.282,1.2754,1.2784
4421,2006-08-29,1.2783,1.2838,1.2751,1.2829
4420,2006-08-30,1.283,1.2852,1.2811,1.2837
4419,2006-08-31,1.2834,1.2879,1.2785,1.2806
4418,2006-09-01,1.2805,1.2846,1.2756,1.2835
4417,2006-09-04,1.284,1.2874,1.2839,1.286
4416,2006-09-05,1.286,1.2865,1.2796,1.2817
4415,2006-09-06,1.2818,1.2832,1.277,1.2804
4414,2006-09-07,1.2804,1.283,1.2706,1.2733
4413,2006-09-08,1.2734,1.2742,1.265,1.2677
4412,2006-09-11,1.2667,1.2739,1.2651,1.2701
4411,2006-09-12,1.27,1.2732,1.2673,1.2682
4410,2006-09-13,1.2683,1.2717,1.2667,1.2699
4409,2006-09-14,1.2698,1.275,1.2676,1.2724
4408,2006-09-15,1.2723,1.2735,1.2632,1.2661
4407,2006-09-18,1.2643,1.271,1.2642,1.2702
4406,2006-09-19,1.2702,1.2726,1.265,1.2671
4405,2006-09-20,1.2671,1.2727,1.2663,1.2687
4404,2006-09-21,1.2688,1.2798,1.2681,1.2781
4403,2006-09-22,1.278,1.283,1.2776,1.2783
4402,2006-09-25,1.2789,1.2819,1.2731,1.2746
4401,2006-09-26,1.2746,1.276,1.2662,1.2683
4400,2006-09-27,1.2682,1.2718,1.2674,1.2701
4399,2006-09-28,1.27,1.2732,1.2678,1.2695
4398,2006-09-29,1.2695,1.2713,1.2639,1.2674
4397,2006-10-02,1.268,1.2758,1.2661,1.2739
4396,2006-10-03,1.2737,1.2765,1.2719,1.2727
4395,2006-10-04,1.2728,1.2738,1.2667,1.2715
4394,2006-10-05,1.2715,1.2725,1.2672,1.2688
4393,2006-10-06,1.269,1.2704,1.2573,1.2599
4392,2006-10-09,1.2589,1.2613,1.2585,1.2593
4391,2006-10-10,1.2594,1.2613,1.2518,1.2535
4390,2006-10-11,1.2533,1.2556,1.2502,1.2521
4389,2006-10-12,1.2523,1.2564,1.2516,1.2561
4388,2006-10-13,1.256,1.2577,1.2483,1.2512
4387,2006-10-16,1.2502,1.2537,1.2489,1.2532
4386,2006-10-17,1.2533,1.2566,1.2509,1.2537
4385,2006-10-18,1.2537,1.2558,1.2501,1.2531
4384,2006-10-19,1.2531,1.264,1.253,1.2623
4383,2006-10-20,1.2624,1.2639,1.2597,1.2615
4382,2006-10-23,1.2615,1.2621,1.2534,1.255
4381,2006-10-24,1.2548,1.2576,1.2525,1.2553
4380,2006-10-25,1.2554,1.2622,1.255,1.2606
4379,2006-10-26,1.2606,1.2701,1.2605,1.2688
4378,2006-10-27,1.2688,1.2749,1.2663,1.274
4377,2006-10-30,1.273,1.2735,1.2699,1.2724
4376,2006-10-31,1.2724,1.2782,1.2679,1.2762
4375,2006-11-01,1.2761,1.2798,1.2742,1.2756
4374,2006-11-02,1.2754,1.2783,1.2736,1.2779
4373,2006-11-03,1.2779,1.2785,1.2682,1.2718
4372,2006-11-06,1.2717,1.2725,1.2689,1.2723
4371,2006-11-07,1.2723,1.2819,1.2721,1.2773
4370,2006-11-08,1.2774,1.2807,1.2745,1.2757
4369,2006-11-09,1.2756,1.2848,1.275,1.2829
4368,2006-11-10,1.2827,1.2898,1.2826,1.284
4367,2006-11-13,1.2846,1.2877,1.2795,1.2805
4366,2006-11-14,1.2805,1.287,1.2791,1.281
4365,2006-11-15,1.281,1.2834,1.2774,1.2827
4364,2006-11-16,1.2828,1.2839,1.2784,1.2795
4363,2006-11-17,1.2795,1.2845,1.2762,1.2826
4362,2006-11-20,1.2829,1.2851,1.2805,1.2816
4361,2006-11-21,1.2815,1.2854,1.2797,1.2842
4360,2006-11-22,1.2842,1.2956,1.2838,1.2942
4359,2006-11-23,1.2941,1.2975,1.2926,1.2947
4358,2006-11-24,1.2944,1.3107,1.2942,1.3094
4357,2006-11-27,1.3129,1.3166,1.3087,1.3132
4356,2006-11-28,1.3133,1.3208,1.3117,1.3199
4355,2006-11-29,1.3198,1.3217,1.3133,1.3153
4354,2006-11-30,1.3153,1.3274,1.3142,1.3241
4353,2006-12-01,1.3241,1.3348,1.3218,1.3337
4352,2006-12-04,1.3333,1.3367,1.3282,1.3339
4351,2006-12-05,1.3339,1.336,1.3287,1.3317
4350,2006-12-06,1.3317,1.334,1.3255,1.3284
4349,2006-12-07,1.3284,1.3323,1.3275,1.3287
4348,2006-12-08,1.3283,1.3363,1.3193,1.3201
4347,2006-12-11,1.3178,1.3262,1.313,1.3237
4346,2006-12-12,1.3236,1.3291,1.3214,1.3284
4345,2006-12-13,1.3284,1.3288,1.3192,1.3212
4344,2006-12-14,1.3212,1.3251,1.314,1.3144
4343,2006-12-15,1.3144,1.3184,1.306,1.3081
4342,2006-12-18,1.3082,1.3117,1.3052,1.3096
4341,2006-12-19,1.3096,1.3215,1.3082,1.3198
4340,2006-12-20,1.3197,1.3244,1.316,1.3172
4339,2006-12-21,1.3173,1.3214,1.3141,1.3176
4338,2006-12-22,1.3175,1.3212,1.3109,1.3127
4337,2006-12-25,1.3118,1.3164,1.3099,1.3119
4336,2006-12-26,1.312,1.3141,1.309,1.3096
4335,2006-12-27,1.3096,1.3177,1.3096,1.3114
4334,2006-12-28,1.3115,1.32,1.3105,1.3147
4333,2006-12-29,1.3148,1.3204,1.3137,1.3197
4332,2007-01-01,1.3197,1.32,1.3174,1.3199
4331,2007-01-02,1.3199,1.3296,1.3199,1.3274
4330,2007-01-03,1.3273,1.329,1.3146,1.3169
4329,2007-01-04,1.317,1.3179,1.3076,1.3083
4328,2007-01-05,1.3083,1.3105,1.2981,1.3003
4327,2007-01-08,1.3012,1.3035,1.2971,1.3023
4326,2007-01-09,1.302,1.3052,1.2986,1.2999
4325,2007-01-10,1.2999,1.3005,1.2931,1.2937
4324,2007-01-11,1.2936,1.3015,1.2882,1.2892
4323,2007-01-12,1.2892,1.2942,1.2867,1.2924
4322,2007-01-15,1.2933,1.294,1.2927,1.2936
4321,2007-01-16,1.2936,1.2988,1.2908,1.2918
4320,2007-01-17,1.2917,1.295,1.2898,1.2938
4319,2007-01-18,1.2938,1.2976,1.2896,1.2963
4318,2007-01-19,1.2963,1.3001,1.2914,1.2961
4317,2007-01-22,1.2959,1.2977,1.2923,1.2949
4316,2007-01-23,1.2949,1.3044,1.2929,1.3026
4315,2007-01-24,1.3025,1.3036,1.2948,1.297
4314,2007-01-25,1.2969,1.3001,1.2915,1.2931
4313,2007-01-26,1.2931,1.2944,1.2878,1.2915
4312,2007-01-29,1.2916,1.2966,1.2897,1.2957
4311,2007-01-30,1.2956,1.298,1.2944,1.2969
4310,2007-01-31,1.2968,1.3036,1.2924,1.3033
4309,2007-02-01,1.3032,1.305,1.3,1.3021
4308,2007-02-02,1.3022,1.3064,1.2951,1.2961
4307,2007-02-05,1.296,1.2966,1.2913,1.2928
4306,2007-02-06,1.2928,1.299,1.2912,1.2983
4305,2007-02-07,1.2983,1.3024,1.2966,1.3012
4304,2007-02-08,1.301,1.3041,1.2975,1.304
4303,2007-02-09,1.3041,1.3044,1.2982,1.3005
4302,2007-02-12,1.2991,1.3036,1.294,1.2966
4301,2007-02-13,1.2966,1.3043,1.2954,1.3037
4300,2007-02-14,1.3038,1.3149,1.3024,1.3129
4299,2007-02-15,1.3129,1.3171,1.3118,1.314
4298,2007-02-16,1.314,1.3146,1.3094,1.3137
4297,2007-02-19,1.3146,1.3163,1.3122,1.3155
4296,2007-02-20,1.3155,1.3189,1.3129,1.3137
4295,2007-02-21,1.3132,1.3165,1.3111,1.3139
4294,2007-02-22,1.314,1.3144,1.3081,1.3125
4293,2007-02-23,1.3124,1.3188,1.3103,1.3165
4292,2007-02-26,1.3168,1.3198,1.315,1.3188
4291,2007-02-27,1.3187,1.3259,1.316,1.3239
4290,2007-02-28,1.324,1.3241,1.318,1.3225
4289,2007-03-01,1.3226,1.3239,1.3161,1.3186
4288,2007-03-02,1.3184,1.3201,1.3143,1.3191
4287,2007-03-05,1.32,1.3211,1.3072,1.3088
4286,2007-03-06,1.3091,1.313,1.308,1.3127
4285,2007-03-07,1.3127,1.3185,1.3109,1.3176
4284,2007-03-08,1.3178,1.3182,1.3117,1.313
4283,2007-03-09,1.313,1.3159,1.3087,1.3114
4282,2007-03-12,1.3126,1.3199,1.3109,1.3189
4281,2007-03-13,1.3188,1.3221,1.3156,1.3195
4280,2007-03-14,1.3196,1.3244,1.3176,1.3224
4279,2007-03-15,1.3222,1.325,1.3193,1.3237
4278,2007-03-16,1.3237,1.3339,1.3231,1.3315
4277,2007-03-19,1.3316,1.3325,1.3279,1.3302
4276,2007-03-20,1.3304,1.3322,1.3271,1.3317
4275,2007-03-21,1.3317,1.3389,1.3289,1.338
4274,2007-03-22,1.3382,1.341,1.331,1.333
4273,2007-03-23,1.333,1.3342,1.328,1.3283
4272,2007-03-26,1.3283,1.3346,1.3254,1.333
4271,2007-03-27,1.3329,1.3363,1.3321,1.335
4270,2007-03-28,1.3359,1.3373,1.3308,1.3313
4269,2007-03-29,1.3312,1.3352,1.3302,1.333
4268,2007-03-30,1.3332,1.3399,1.3287,1.3352
4267,2007-04-02,1.3373,1.3381,1.3331,1.3365
4266,2007-04-03,1.3368,1.338,1.332,1.333
4265,2007-04-04,1.3332,1.338,1.3319,1.3368
4264,2007-04-05,1.3366,1.3441,1.3352,1.3429
4263,2007-04-06,1.3429,1.3432,1.3363,1.3378
4262,2007-04-09,1.3373,1.3378,1.334,1.3353
4261,2007-04-10,1.3354,1.3455,1.3349,1.3439
4260,2007-04-11,1.3439,1.3441,1.3407,1.343
4259,2007-04-12,1.343,1.3503,1.3429,1.3481
4258,2007-04-13,1.3483,1.3551,1.3481,1.3527
4257,2007-04-16,1.3541,1.3576,1.353,1.3534
4256,2007-04-17,1.3534,1.3593,1.3522,1.3566
4255,2007-04-18,1.3566,1.3615,1.3545,1.3606
4254,2007-04-19,1.3608,1.3619,1.356,1.3611
4253,2007-04-20,1.361,1.3637,1.3586,1.3588
4252,2007-04-23,1.3594,1.3607,1.3542,1.3576
4251,2007-04-24,1.3575,1.3643,1.3547,1.3636
4250,2007-04-25,1.3639,1.3665,1.3621,1.3637
4249,2007-04-26,1.3636,1.3654,1.3584,1.3602
4248,2007-04-27,1.3598,1.3678,1.3586,1.3649
4247,2007-04-30,1.3631,1.3679,1.3589,1.3646
4246,2007-05-01,1.3647,1.3673,1.3591,1.3604
4245,2007-05-02,1.3602,1.3613,1.3561,1.3592
4244,2007-05-03,1.3591,1.362,1.3546,1.355
4243,2007-05-04,1.3551,1.3609,1.3533,1.359
4242,2007-05-07,1.36,1.3626,1.3591,1.3601
4241,2007-05-08,1.36,1.3621,1.3516,1.3543
4240,2007-05-09,1.3543,1.3566,1.3519,1.3527
4239,2007-05-10,1.3527,1.3563,1.3465,1.3479
4238,2007-05-11,1.3481,1.3531,1.3463,1.3522
4237,2007-05-14,1.3526,1.3558,1.3524,1.3545
4236,2007-05-15,1.3542,1.3608,1.3527,1.359
4235,2007-05-16,1.3591,1.361,1.3503,1.3515
4234,2007-05-17,1.3517,1.3543,1.3476,1.3494
4233,2007-05-18,1.3493,1.3521,1.3465,1.3508
4232,2007-05-21,1.3519,1.353,1.3437,1.3468
4231,2007-05-22,1.3467,1.3475,1.3438,1.3447
4230,2007-05-23,1.3448,1.3501,1.3416,1.346
4229,2007-05-24,1.3458,1.3462,1.3415,1.3428
4228,2007-05-25,1.3428,1.3472,1.3411,1.3442
4227,2007-05-28,1.3449,1.3461,1.3445,1.3451
4226,2007-05-29,1.3451,1.3519,1.3419,1.3448
4225,2007-05-30,1.3448,1.3457,1.3408,1.3429
4224,2007-05-31,1.3429,1.3474,1.3422,1.3453
4223,2007-06-01,1.3452,1.3462,1.3392,1.3448
4222,2007-06-04,1.3445,1.3498,1.3433,1.3489
4221,2007-06-05,1.3489,1.3551,1.3488,1.3524
4220,2007-06-06,1.3521,1.3537,1.3485,1.3503
4219,2007-06-07,1.3505,1.3512,1.3422,1.3433
4218,2007-06-08,1.3433,1.3435,1.3321,1.3372
4217,2007-06-11,1.3366,1.3366,1.3333,1.3358
4216,2007-06-12,1.3358,1.3368,1.3301,1.3302
4215,2007-06-13,1.3301,1.3315,1.3264,1.331
4214,2007-06-14,1.3312,1.3323,1.3279,1.3312
4213,2007-06-15,1.3312,1.3389,1.3306,1.3388
4212,2007-06-18,1.3384,1.3417,1.3377,1.3415
4211,2007-06-19,1.3414,1.3435,1.3383,1.3427
4210,2007-06-20,1.3427,1.3437,1.3396,1.3403
4209,2007-06-21,1.3403,1.3408,1.3372,1.3388
4208,2007-06-22,1.3389,1.347,1.3381,1.347
4207,2007-06-25,1.3468,1.3473,1.3439,1.3462
4206,2007-06-26,1.3462,1.3477,1.3432,1.3454
4205,2007-06-27,1.3452,1.3458,1.3416,1.3453
4204,2007-06-28,1.3452,1.348,1.3423,1.345
4203,2007-06-29,1.3448,1.3542,1.3431,1.3541
4202,2007-07-02,1.3541,1.3638,1.3528,1.3624
4201,2007-07-03,1.3624,1.3634,1.3584,1.3608
4200,2007-07-04,1.3609,1.363,1.3605,1.3612
4199,2007-07-05,1.3612,1.3658,1.3579,1.3598
4198,2007-07-06,1.3597,1.3641,1.3568,1.3627
4197,2007-07-09,1.363,1.3638,1.361,1.3626
4196,2007-07-10,1.3626,1.3747,1.3594,1.3746
4195,2007-07-11,1.3747,1.3782,1.3731,1.3744
4194,2007-07-12,1.3744,1.3797,1.374,1.3788
4193,2007-07-13,1.3787,1.3811,1.3763,1.3782
4192,2007-07-16,1.3781,1.3803,1.3759,1.3771
4191,2007-07-17,1.3771,1.3797,1.3758,1.3781
4190,2007-07-18,1.3781,1.3832,1.3753,1.3802
4189,2007-07-19,1.3803,1.3829,1.3786,1.3803
4188,2007-07-20,1.3802,1.3842,1.378,1.3827
4187,2007-07-23,1.383,1.3844,1.3795,1.3807
4186,2007-07-24,1.3809,1.3851,1.3798,1.3823
4185,2007-07-25,1.3823,1.3832,1.3696,1.3721
4184,2007-07-26,1.372,1.3771,1.3692,1.3746
4183,2007-07-27,1.3744,1.3753,1.3627,1.3633
4182,2007-07-30,1.3623,1.3705,1.361,1.3696
4181,2007-07-31,1.3695,1.3726,1.3679,1.3683
4180,2007-08-01,1.3682,1.3709,1.3637,1.3666
4179,2007-08-02,1.3665,1.3705,1.365,1.3702
4178,2007-08-03,1.3703,1.3819,1.3684,1.3773
4177,2007-08-06,1.3796,1.3838,1.378,1.3793
4176,2007-08-07,1.3792,1.3815,1.3735,1.3736
4175,2007-08-08,1.3738,1.3826,1.3721,1.3797
4174,2007-08-09,1.3797,1.3816,1.3655,1.3677
4173,2007-08-10,1.3678,1.3704,1.3643,1.3692
4172,2007-08-13,1.3689,1.3709,1.3604,1.3612
4171,2007-08-14,1.3609,1.3625,1.3531,1.3533
4170,2007-08-15,1.3533,1.3539,1.3439,1.3441
4169,2007-08-16,1.344,1.3446,1.337,1.3427
4168,2007-08-17,1.3427,1.3545,1.3371,1.3475
4167,2007-08-20,1.3475,1.3506,1.346,1.3473
4166,2007-08-21,1.3476,1.3518,1.3457,1.3465
4165,2007-08-22,1.3466,1.3549,1.345,1.3543
4164,2007-08-23,1.3549,1.3588,1.3535,1.3564
4163,2007-08-24,1.3566,1.3679,1.3553,1.3674
4162,2007-08-27,1.3672,1.3679,1.3635,1.3641
4161,2007-08-28,1.364,1.3679,1.3599,1.36
4160,2007-08-29,1.36,1.368,1.3563,1.3674
4159,2007-08-30,1.3673,1.3676,1.3593,1.3631
4158,2007-08-31,1.3631,1.3719,1.362,1.3628
4157,2007-09-03,1.3629,1.3654,1.3603,1.3622
4156,2007-09-04,1.3623,1.3625,1.3551,1.3604
4155,2007-09-05,1.3604,1.3671,1.3569,1.365
4154,2007-09-06,1.365,1.371,1.3635,1.369
4153,2007-09-07,1.369,1.3796,1.3663,1.3767
4152,2007-09-10,1.3774,1.3814,1.3766,1.3806
4151,2007-09-11,1.3807,1.3846,1.3778,1.3836
4150,2007-09-12,1.3838,1.3914,1.3824,1.3905
4149,2007-09-13,1.3905,1.3927,1.3863,1.3864
4148,2007-09-14,1.3865,1.3895,1.3844,1.3874
4147,2007-09-17,1.3872,1.3887,1.3849,1.3859
4146,2007-09-18,1.3859,1.3988,1.3829,1.3982
4145,2007-09-19,1.3981,1.3987,1.3935,1.3967
4144,2007-09-20,1.3966,1.4098,1.3962,1.4066
4143,2007-09-21,1.4067,1.4118,1.4043,1.409
4142,2007-09-24,1.4091,1.4129,1.4067,1.4078
4141,2007-09-25,1.4077,1.4152,1.4061,1.4148
4140,2007-09-26,1.4145,1.4162,1.4111,1.4131
4139,2007-09-27,1.4131,1.4188,1.4124,1.4146
4138,2007-09-28,1.4146,1.4278,1.4144,1.4266
4137,2007-10-01,1.4268,1.4275,1.4211,1.4233
4136,2007-10-02,1.4232,1.4237,1.4139,1.4148
4135,2007-10-03,1.4148,1.42,1.4081,1.4091
4134,2007-10-04,1.4091,1.4148,1.4068,1.4135
4133,2007-10-05,1.4133,1.4156,1.4032,1.4135
4132,2007-10-08,1.4138,1.415,1.4036,1.4056
4131,2007-10-09,1.4054,1.4113,1.4014,1.4104
4130,2007-10-10,1.4104,1.4171,1.4094,1.4141
4129,2007-10-11,1.4141,1.4241,1.4136,1.4201
4128,2007-10-12,1.42,1.4213,1.4154,1.4179
4127,2007-10-15,1.4177,1.4242,1.416,1.4212
4126,2007-10-16,1.4211,1.4226,1.4143,1.4173
4125,2007-10-17,1.4172,1.4229,1.4158,1.4216
4124,2007-10-18,1.4216,1.4308,1.4195,1.4285
4123,2007-10-19,1.4285,1.4318,1.4245,1.4304
4122,2007-10-22,1.4304,1.4348,1.4125,1.4175
4121,2007-10-23,1.4175,1.4278,1.417,1.426
4120,2007-10-24,1.4262,1.4268,1.4189,1.4265
4119,2007-10-25,1.4261,1.4341,1.4248,1.4331
4118,2007-10-26,1.433,1.4395,1.4317,1.4393
4117,2007-10-29,1.44,1.4437,1.4376,1.4422
4116,2007-10-30,1.4421,1.4441,1.4374,1.444
4115,2007-10-31,1.4441,1.4503,1.4419,1.4478
4114,2007-11-01,1.4477,1.4482,1.4403,1.4421
4113,2007-11-02,1.4419,1.4527,1.4419,1.4501
4112,2007-11-05,1.4508,1.4524,1.4444,1.4468
4111,2007-11-06,1.4469,1.457,1.4466,1.4557
4110,2007-11-07,1.4556,1.4729,1.4554,1.4635
4109,2007-11-08,1.4636,1.4702,1.4615,1.4676
4108,2007-11-09,1.4676,1.4751,1.4631,1.4677
4107,2007-11-12,1.4675,1.4675,1.4525,1.4531
4106,2007-11-13,1.4531,1.4632,1.452,1.4603
4105,2007-11-14,1.4603,1.4725,1.4599,1.4649
4104,2007-11-15,1.4647,1.4703,1.4605,1.4612
4103,2007-11-16,1.4612,1.4671,1.4581,1.4662
4102,2007-11-19,1.467,1.4687,1.4617,1.4665
4101,2007-11-20,1.4663,1.4851,1.4634,1.4836
4100,2007-11-21,1.484,1.487,1.4775,1.4858
4099,2007-11-22,1.4856,1.4872,1.4819,1.485
4098,2007-11-23,1.4847,1.4966,1.4785,1.4835
4097,2007-11-26,1.482,1.4891,1.4803,1.487
4096,2007-11-27,1.487,1.4907,1.4808,1.4831
4095,2007-11-28,1.4827,1.4858,1.4708,1.4839
4094,2007-11-29,1.484,1.4843,1.4719,1.4743
4093,2007-11-30,1.4743,1.4783,1.4627,1.4632
4092,2007-12-03,1.4639,1.4707,1.4621,1.4666
4091,2007-12-04,1.4667,1.4768,1.4635,1.4762
4090,2007-12-05,1.4759,1.477,1.4591,1.4609
4089,2007-12-06,1.4609,1.4652,1.4526,1.4635
4088,2007-12-07,1.4636,1.467,1.4599,1.4656
4087,2007-12-10,1.4654,1.4735,1.4639,1.4711
4086,2007-12-11,1.4711,1.4749,1.4639,1.4654
4085,2007-12-12,1.4654,1.4747,1.4649,1.4707
4084,2007-12-13,1.4704,1.4736,1.4581,1.4632
4083,2007-12-14,1.4632,1.4657,1.4411,1.4429
4082,2007-12-17,1.439,1.4453,1.433,1.4398
4081,2007-12-18,1.4398,1.4435,1.4365,1.4416
4080,2007-12-19,1.4412,1.4423,1.4325,1.438
4079,2007-12-20,1.4384,1.4387,1.4309,1.433
4078,2007-12-21,1.4329,1.441,1.4314,1.4376
4077,2007-12-24,1.4376,1.4413,1.4358,1.4393
4076,2007-12-25,1.4394,1.4413,1.4387,1.4401
4075,2007-12-26,1.4392,1.4506,1.4389,1.4488
4074,2007-12-27,1.4487,1.4639,1.4468,1.4624
4073,2007-12-28,1.4626,1.4725,1.459,1.4712
4072,2007-12-31,1.4714,1.4747,1.4568,1.4584
4071,2008-01-01,1.4587,1.4617,1.4575,1.459
4070,2008-01-02,1.4592,1.4749,1.4583,1.4722
4069,2008-01-03,1.4715,1.4779,1.4686,1.4748
4068,2008-01-04,1.475,1.4823,1.4693,1.4772
4067,2008-01-07,1.4746,1.4756,1.4657,1.4695
4066,2008-01-08,1.4695,1.474,1.4678,1.4706
4065,2008-01-09,1.4707,1.4742,1.4639,1.4657
4064,2008-01-10,1.4681,1.4811,1.4638,1.4804
4063,2008-01-11,1.4803,1.4818,1.4763,1.4776
4062,2008-01-14,1.4781,1.4914,1.4779,1.4865
4061,2008-01-15,1.4869,1.4918,1.4799,1.4804
4060,2008-01-16,1.4802,1.4857,1.4599,1.465
4059,2008-01-17,1.4652,1.471,1.459,1.464
4058,2008-01-18,1.4641,1.4693,1.46,1.4619
4057,2008-01-21,1.4602,1.4604,1.4424,1.4452
4056,2008-01-22,1.4453,1.4641,1.4366,1.4627
4055,2008-01-23,1.4628,1.4684,1.4509,1.4629
4054,2008-01-24,1.4628,1.4778,1.459,1.4756
